代號,除息日,息值(元),前一日收盤價,除息參考價,20日後收盤價,60日後收盤價,120日後收盤價,240日後收盤價,20日最高價,60日最高價,120日最高價,240日最高價,industry,RSI10,RSI14,MOM5,MOM10,new_h_5,new_h_10,new_h_20,new_h_60,new_l_5,new_l_10,new_l_20,new_l_60,above_MA5,above_MA10,above_MA20,above_MA60,MA5>10,MA10>20,MA20>60,Bias5_P,Bias10_P,Bias20_P,Bias60_P,Bias5_V,Bias10_V,Bias20_V,Bias60_V,ROC_II_20,PE_level,ROE,DPR,dividend_yield,20日內填息,60日內填息,120日內填息,240日內填息,20日內位階,60日內位階,120日內位階,240日內位階,20日填息率,60日填息率,120日填息率,240日填息率,20日內賺錢,60日內賺錢,120日內賺錢,240日內賺錢,20日不設限填息率,60日不設限填息率,120日不設限填息率,240日不設限填息率
6188,2020-07-16,2.0,32.47,30.47,32.91,35.49,38.89,37.29,36.95,42.84,42.84,55.01,3,60.0016936451674,58.2021416074872,0.6000000000000014,1.6000000000000014,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.00028296547821160187,0.014201692727011954,0.08360793930569396,0.0610570549538508,-0.1696989212687168,-0.04029031357588164,-0.4172189920838066,-0.20765559060925148,58.97943874901426,4,-6.56,-8.000000000000007,0.056577086280056574,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6128,2020-07-16,2.4,27.01,24.610000000000003,25.76,25.86,26.82,24.08,27.78,27.78,28.89,28.89,3,56.730193258686036,58.19948682932362,-0.5500000000000007,0.14999999999999858,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.00032797638570028086,0.00016396130513197954,0.007681506566449153,0.03770910121916643,1.1391417425227566,1.83742992669254,3.088226157191675,4.644031451036454,1.212646167171938,5,-0.68,1.6438356164383559,0.07868852459016393,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-0.5208333333333334,-0.4791666666666676,-0.0791666666666672,-1.0
8942,2020-07-16,4.0,48.48,44.48,50.64,48.77,57.21,77.84,51.39,51.39,58.71,80.09,2,49.95571969266525,52.12366405908594,-0.6999999999999957,0.10000000000000142,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,-0.01276143211627068,-0.009953785993601062,0.0068691250903832836,0.02411669169245861,1.0156023222060957,0.9234764542936287,1.384887839433294,1.6416739319965128,-0.9291471397218976,4,7.46,0.7797270955165693,0.0718132854578097,0,0,1,1,0,0,1,1,0.5400000000000009,0.07250000000000156,1.0,1.0,1,1,1,1,0.5400000000000009,0.07250000000000156,1.0,1.0
8070,2020-07-16,8.5,14.96,6.460000000000001,19.06,19.54,29.22,35.03,22.87,22.87,32.44,43.68,3,50.656705818228154,54.06669330948167,-3.0,2.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,-0.01016746411483247,-0.0069006900690069,0.0019676101104888753,0.03249285157265402,0.4126984126984127,0.446762395014901,1.169408897014016,2.426737967914438,-3.9392894667717337,4,4.34,1.4529914529914532,0.0513595166163142,0,0,1,1,0,0,1,1,0.4823529411764703,0.5388235294117645,1.0,1.0,1,1,1,1,0.4823529411764703,0.5388235294117645,1.0,1.0
5371,2020-07-16,2.0,30.6,28.6,32.42,30.97,37.18,55.96,34.05,35.17,39.1,61.19,3,69.20336107214663,68.01833633097357,0.6000000000000014,2.549999999999997,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007246376811594203,0.020707886620649152,0.055108547138302745,0.08441254485879232,0.34321358221555215,0.3350736528062653,0.988405595862117,1.3076613173974352,7.562486149826797,5,2.33,0.6116207951070336,0.05755395683453238,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6469,2020-07-16,0.98,59.26,58.28,55.98,68.69,75.6,158.1,58.98,77.9,79.82,158.48,3,69.17373565342618,67.52223391223235,0.3999999999999915,2.799999999999997,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0032786885245901327,0.01268615554329837,0.02609959201922538,0.07735941320293398,0.7539267015706808,0.8926553672316384,1.0915712799167534,0.693582362027805,0.5210763726862577,4,3.31,0.2545454545454546,0.010675381263616559,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-1.0,1.0,1.0,1.0
8066,2020-07-16,6.1,57.32,51.22,48.63,50.87,54.61,46.53,57.41,57.41,57.41,57.41,0,57.516918443553976,57.23991636358713,-0.5,2.0999999999999943,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.00706090026478361,0.0005929439667951462,0.01748567983117275,0.03355875972948833,1.2421948912015137,1.3891129032258065,1.3344003939916276,2.1235584843492585,-0.9481580635265829,4,-1.29,2.3193916349809887,0.09037037037037036,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-0.44426229508196735,-1.0
6218,2020-07-16,1.4,18.56,17.16,18.9,18.09,18.18,18.56,19.42,19.42,19.42,20.27,3,53.48616971360167,56.60508079668656,-0.3500000000000014,0.3999999999999986,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.0201122544434052,-0.00309302878896031,0.009395326427366861,0.03426996338503308,1.7541589648798521,1.7239488117001827,2.852617970265029,5.459537572254336,3.703703703703698,5,2.3,2.333333333333333,0.06682577565632458,0,0,0,1,0,-1,-1,1,0.24285714285714277,0.0,0.0,1.0,1,0,0,1,0.24285714285714277,-0.3357142857142849,-0.27142857142857074,1.0
5512,2020-07-16,0.6,9.16,8.56,9.06,9.46,9.88,9.29,9.35,9.79,11.04,11.38,2,50.32725274987803,56.0690357775012,-0.20000000000000107,-0.05000000000000071,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.011741682974559783,-0.010289073983341557,-0.002272053739010214,0.05206506831478616,0.8493044822256569,1.4963488420613396,1.3037304452466907,2.882481781431256,2.4758269261933474,4,0.39,2.4,0.0594059405940594,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-0.16666666666666607,1.0,1.0,1.0
5425,2020-07-16,1.5,38.04,36.54,35.64,40.1,59.81,84.81,39.22,42.94,65.2,89.22,3,40.81032004884357,45.30287538690792,-2.4000000000000057,0.14999999999999858,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.030784030784030813,-0.0410469958358121,-0.025216181895144296,0.015198589302208344,-0.24938514510575505,-0.43560914268806866,-0.21370604147880973,-0.34195774040534715,-18.271372398053177,5,2.63,0.7537688442211056,0.03722084367245658,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-1.0,1.0,1.0,1.0
6217,2020-07-16,1.03,33.8,32.769999999999996,30.86,33.34,34.07,37.0,34.71,39.34,39.34,47.77,3,60.003429547002554,61.36977632008486,1.1500000000000057,4.150000000000002,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.03591682419659712,0.02175157412707508,0.08700616579127665,0.13156713066906162,-0.7483667367954823,-0.6043353355967616,-0.2709628263223322,0.19912934503001128,-18.96716608224418,5,1.05,1.0618556701030928,0.028851540616246497,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-1.0,1.0,1.0,1.0
5471,2020-07-16,2.1,53.08,50.98,51.85,66.71,62.92,90.18,54.69,70.3,70.3,111.18,3,48.6968311122526,52.003985359821506,-3.0,1.1000000000000014,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.05149934810951755,-0.03209712290038247,0.016505108724128935,0.06280340267526975,-0.32229628036981295,-0.21995644426846173,-0.16939516314981584,-0.5510856122843789,70.28188732074614,5,10.49,0.5440414507772021,0.03608247422680412,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-0.5857142857142842,1.0,1.0,1.0
6548,2020-07-16,0.9,29.93,29.03,37.85,40.09,57.27,88.19,39.31,42.66,61.81,93.75,3,66.24863717590324,62.38147178609348,0.25,1.3499999999999979,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.013751199232491197,0.030056864337936615,0.037388529820829575,0.05531820451645117,0.10752448797862871,0.17946894262683732,1.0380991396968455,1.5567999314760488,-10.714055448098003,3,4.22,0.9677419354838711,0.028391167192429023,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6539,2020-07-16,2.02,44.81,42.79,45.11,64.92,62.29,59.31,47.1,65.8,66.24,66.24,2,71.73401301533944,71.4628588298751,0.0,4.799999999999997,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0033908754623920914,0.014334683702087805,0.06268364348677759,0.17569153899407025,0.33393829401088926,0.16343490304709146,0.35546334716459194,0.4248788368336025,15.431457461143626,5,14.1,0.2849083215796897,0.031029185867895548,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6488,2020-07-16,25.0,388.2,363.2,395.94,377.07,686.37,882.06,434.67,434.67,718.32,931.06,3,59.32697724795851,60.481499929446024,-1.0,16.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.009071877180739655,0.0059031877213695395,0.03807493146512336,0.09881134062721664,0.15804869654994413,0.19466571992810708,0.3476508723185903,0.19431237568488835,-18.913750049317525,3,8.91,0.8695652173913043,0.05868544600938967,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4765,2020-07-16,1.75,30.46,28.71,29.5,25.68,25.92,28.7,31.86,31.86,31.86,39.39,3,47.97752877559963,49.39948969462662,-1.3000000000000043,-0.6000000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.011576135351736438,-0.01682905225863605,-0.003739715781600694,0.014367670203584218,0.5317919075144508,1.2268907563025209,2.3021806853582554,2.0430622009569372,0.0,5,4.7,0.28,0.052552552552552555,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-0.548571428571429,-1.0,-1.0,1.0
5876,2020-07-16,2.05,43.97,41.92,41.75,37.47,39.78,43.39,43.97,43.97,43.97,43.97,1,65.10337339953726,64.15493517727204,-0.25,1.5499999999999972,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.002519420533277442,0.009300359332065087,0.0336057145949456,0.07982813206693805,0.8564033500273558,0.9061818024675351,0.7807113156513665,0.7127879886098886,6.037192740116093,4,2.04,0.6346749226006192,0.04293193717277487,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-0.2829268292682919
5439,2020-07-16,2.3,44.39,42.09,41.78,40.97,51.81,64.26,45.82,45.82,52.57,67.5,3,41.823299251618515,46.77124803406484,-2.8999999999999986,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.027970640745883825,-0.03457787410107377,-0.016755292465134942,0.0413346084369355,-0.08713390645490304,-0.15639938059651246,0.029327199539965536,0.10519816535340466,-0.32329117521672224,5,5.07,0.7823129251700679,0.046938775510204075,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-1.0,-1.0,1.0,1.0
4565,2020-07-16,2.5,39.71,37.21,39.66,50.61,46.03,49.76,40.6,50.89,53.63,53.63,2,49.80897940431429,52.01231011086493,-1.4500000000000028,0.04999999999999716,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,-0.013725924286030651,-0.010549694614103355,0.005416384563303928,0.02576894295527364,-0.8241206030150754,-0.7071129707112971,-0.5718654434250765,-0.5429815016322089,4.773103853760219,5,10.06,0.2976190476190476,0.05611672278338945,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-0.020000000000001704,1.0,1.0,1.0
6432,2020-07-16,1.3,28.04,26.74,29.48,34.09,36.78,41.92,30.25,40.43,40.43,47.78,3,55.11629001221521,56.08291436188543,-1.5499999999999972,1.8999999999999986,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.02804333970681971,-0.0016366612111292844,0.03398593101110263,0.0486805535658004,-0.6530047774704552,-0.5287689943657162,-0.20277296360485267,-0.10048886474741983,0.0,5,4.13,0.5158730158730159,0.042622950819672135,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2029,2020-07-16,0.15,17.48,17.330000000000002,17.08,18.62,24.76,52.29,17.92,19.51,25.35,55.95,2,55.766086338526264,56.957349466421306,-0.05000000000000071,0.15000000000000213,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.0,0.0008434073657577128,0.005933879627013325,0.06608105410261535,0.6798418972332015,1.0118343195266273,1.1836865767501608,0.26629422718808193,2.736609096290965,5,-0.26,-0.9999999999999998,0.008426966292134831,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
1325,2020-07-16,0.3,132.57,132.26999999999998,142.78,106.43,77.45,79.44,181.72,181.72,181.72,181.72,2,41.359944965945125,45.0065858827703,-3.5,-15.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.030322173089071452,-0.0421216848673947,-0.08371884793314431,0.08582881395897193,-0.5058469325421067,-0.4941994841504673,-0.5768826619964974,-0.4325725881203497,7.858030658748794,5,27.55,0.03401360544217687,0.001954397394136808,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3530,2020-07-16,2.0,82.94,80.94,82.45,89.46,137.25,209.33,89.16,93.01,145.64,224.14,3,47.15196972575062,49.648742206404286,-10.099999999999994,-1.2999999999999972,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,-0.057017543859649154,-0.04582270054365916,0.005847953216374252,0.013553329404832056,-0.6479627180552932,-0.6349387755102041,-0.4719440770829397,-0.3022675265238194,36.54941481744673,4,0.62,0.9174311926605504,0.023255813953488372,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
1780,2020-07-16,1.0,18.77,17.77,17.53,15.77,15.91,16.58,19.86,19.86,19.86,19.86,2,48.466385217668545,50.37991791385992,-1.4000000000000021,0.34999999999999787,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.03361344537815121,-0.018724816307181827,-0.008264462809917389,0.04532256028279252,-0.8802681992337165,-0.8171846435100548,-0.7516145057128664,-0.5955783229981128,5.309734513274322,5,3.73,0.47619047619047616,0.04830917874396135,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
1227,2020-07-16,2.65,61.98,59.33,59.17,58.78,57.93,52.3,63.46,63.46,63.46,63.46,2,69.8277673480619,64.34296889009477,1.7999999999999972,3.8999999999999915,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0202233625113191,0.029546146816935633,0.047169080628921,0.0314311870613365,1.131225547213704,1.4371221281741233,1.6770712269633072,1.9429444045605537,5.443457476114566,4,5.91,0.6691919191919192,0.03920118343195266,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
1614,2020-07-16,0.83,36.13,35.300000000000004,34.47,35.2,35.44,33.85,36.85,39.09,41.52,41.52,2,69.64083773685398,69.24216987028046,0.29999999999999716,3.8500000000000014,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.016314522599625552,0.059233449477351915,0.09636468551644548,0.19147157190635453,-0.47284941220376936,-0.27030866589177316,-0.1822852594254288,0.6886674968866751,28.113295880149813,5,2.46,0.6974789915966386,0.021842105263157895,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-1.0,1.0,1.0,1.0
1725,2020-07-16,0.81,13.33,12.52,13.15,13.58,15.49,20.6,13.53,13.96,16.92,27.82,2,65.55604209665121,61.940505241721254,0.25,0.5,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0.015141087405368372,0.018998272884283234,0.027874564459930317,0.03557219751930727,0.8478260869565218,0.44680851063829785,0.6267942583732059,0.6625916870415649,14.886731391585762,5,0.9,0.8617021276595744,0.05491525423728814,0,0,1,1,-1,0,1,1,0.0,0.30864197530864196,1.0,1.0,0,1,1,1,-0.22222222222222185,0.30864197530864196,1.0,1.0
1535,2020-07-16,1.2,30.73,29.53,30.34,32.51,33.82,35.89,31.5,33.43,35.27,42.61,2,54.045074307731014,54.20009499851756,-0.10000000000000142,0.20000000000000284,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.0030211480362538194,-0.00030293850348377555,0.010101010101010107,0.012192316540142628,-0.4680851063829787,-0.391304347826087,-0.18604651162790697,-0.11578947368421058,4.256594724220619,5,1.48,0.9999999999999998,0.03636363636363636,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-0.3250000000000005,1.0,1.0,1.0
6121,2020-07-16,14.5,335.74,321.24,326.28,289.4,348.03,333.37,333.85,333.85,348.03,375.93,3,72.59060548366953,70.48742352583216,12.5,39.5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.020436343551505046,0.05798138869005011,0.09692741576369303,0.1491214430104183,-0.010454479454043916,0.14336045633755568,0.3176720804331012,0.3089197970518095,12.631315983838043,5,5.01,0.6368028107158542,0.03924221921515562,0,0,0,1,-1,-1,0,1,0.0,0.0,0.8475862068965492,1.0,0,0,1,1,-0.6524137931034508,-1.0,0.8475862068965492,1.0
1234,2020-07-16,1.7,30.75,29.05,30.18,31.27,31.32,34.07,31.13,31.32,31.65,37.02,2,69.172486078582,67.74805409219626,0.10000000000000142,1.1499999999999986,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.0011716461628587917,0.008875739644970458,0.024408561772437148,0.05122540204490577,1.0704375667022412,1.2904368358913814,2.223930203572912,3.036760880873938,4.445045045045037,4,0.97,0.85,0.04985337243401759,0,0,0,1,-1,0,0,1,0.0,0.3058823529411762,0.335294117647059,1.0,0,1,1,1,-0.335294117647059,0.3058823529411762,0.335294117647059,1.0
4745,2020-07-16,1.2,38.21,37.01,31.6,29.35,29.87,26.09,39.26,39.26,39.26,39.26,2,83.08577200674753,80.45439512908004,7.850000000000001,8.899999999999999,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.068683362261344,0.1559608421617273,0.21161009206550002,0.28270628208625787,-0.3080988079144648,0.31465265615878574,1.3365843536003321,4.024916325771662,33.667537281995116,4,3.85,0.489795918367347,0.027842227378190254,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2915,2020-07-16,5.0,50.03,45.03,50.48,48.75,53.5,74.6,50.63,53.05,53.88,74.6,2,56.88664102820356,57.737768510639064,-0.5,-0.29999999999999716,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-0.0027932960893853162,-0.005571030640668466,0.012765957446808592,0.04180345808710886,1.4320519761775852,1.5551763367463025,2.0106229683991823,1.5682635729089738,-19.519706004950955,4,1.54,0.38138825324180015,0.0700280112044818,0,0,0,1,0,-1,0,1,0.08999999999999915,0.0,0.6939999999999997,1.0,1,0,1,1,0.08999999999999915,-0.2560000000000002,0.6939999999999997,1.0
2397,2020-07-16,5.0,76.24,71.24,66.11,65.54,64.3,64.96,75.57,75.57,75.57,75.57,3,62.08382199955079,63.14818885664037,-4.900000000000006,8.399999999999991,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.01669758812615953,0.009764229578471019,0.05512006967774042,0.1060629116758331,0.0600706713780918,-0.12344777209642072,0.5306122448979592,1.5748003337704137,13.294264156472035,5,1.77,1.1682242990654206,0.0589622641509434,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
4561,2020-07-16,0.25,24.98,24.73,23.97,23.19,29.34,27.89,25.32,25.32,31.23,36.31,2,35.894673524307834,40.93645577792363,-0.6499999999999986,-0.9499999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.009505703422053232,-0.02543958099513653,-0.029524075626338797,-0.003665338645418298,-0.3150684931506849,-0.23954372623574147,-0.25023430178069356,-0.4068215521502719,0.0,5,1.6,1.7857142857142858,0.009596928982725527,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3611,2020-07-16,10.0,173.36,163.36,168.11,170.5,185.78,227.33,178.14,178.14,199.63,228.76,3,44.130470020437606,45.507127716003524,-4.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.008799171842650045,-0.011867905056759545,-0.00700025926886181,-0.01449523972896475,1.4666666666666666,0.9392033542976939,1.2397094430992737,1.4342105263157894,-10.384205186900086,4,4.75,0.6451612903225807,0.05221932114882506,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-0.525,-0.28600000000000136,1.0,1.0
1109,2020-07-16,1.1,15.99,14.89,16.18,18.44,18.67,25.44,16.27,19.52,20.32,29.63,2,46.04107289530842,49.95592579442409,-0.34999999999999787,-0.25,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.011469142545057008,-0.013355137639683753,-0.0033039647577091705,0.02303235834393112,3.600448095593727,4.024469820554649,5.16,4.088806278397357,0.10534324340141232,4,3.99,0.40740740740740744,0.06077348066298342,0,1,1,1,0,1,1,1,0.17272727272727226,1.0,1.0,1.0,1,1,1,1,0.17272727272727226,1.0,1.0,1.0
2707,2020-07-16,3.92,138.66,134.74,127.93,126.96,128.9,149.26,141.99,141.99,142.47,157.01,2,43.299804069244104,45.940708997184,-1.5,-3.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0020449897750512026,-0.006756756756756757,-0.01787205612159679,0.014492753623188406,0.20244077530509683,0.1402314499659632,0.05995886726783733,-0.41690116329668414,-8.606510459942019,4,3.19,5.681159420289855,0.026666666666666665,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-1.0,-1.0,-1.0,1.0
2419,2020-07-16,0.8,20.69,19.89,20.64,20.07,23.77,19.5,21.73,21.83,26.1,26.1,3,51.58977922266719,54.4547159040289,-0.8999999999999986,0.05000000000000071,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.01610796691336515,-0.014606496620885057,0.0012182965998450165,0.07049814478566359,0.21636898033009266,-0.08705243509248253,-0.3214995113030866,-0.011226318288331089,11.825949367088606,5,2.81,0.930232558139535,0.035398230088495575,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3491,2020-07-16,4.0,78.25,74.25,77.76,67.45,70.44,68.13,81.33,81.33,81.33,81.33,3,48.455559637927884,52.34809084418552,-4.200000000000003,-1.7999999999999972,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.018885306310455856,-0.03005464480874316,-0.0068772584217274306,0.08181317983662766,0.4050445103857567,-0.020074503311258256,-0.10824426762088614,0.380466472303207,-10.803947596237084,5,4.5,1.2738853503184715,0.046948356807511735,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-0.12249999999999872,-1.0,-1.0,-1.0
2937,2020-07-16,1.55,26.57,25.02,29.4,28.35,28.4,32.06,30.71,31.41,31.41,36.47,3,47.51438986661246,50.93490696077036,-3.75,0.5500000000000007,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-0.03875037548813455,-0.019908116385911192,-0.006596818005432673,0.09817828238053022,-0.14110429447852765,0.09803921568627451,0.5342465753424658,0.4698162729658792,0.0,5,4.15,0.5698529411764707,0.0484375,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3227,2020-07-16,5.13,204.21,199.08,183.23,175.56,187.55,193.78,209.61,209.61,209.61,209.61,3,73.05173098335354,72.40033917261943,-5.0,47.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.024171888988361707,0.06993865030674846,0.18914496113459703,0.25769230769230766,-0.6202590668743181,-0.5717943729658392,-0.3055312762482999,0.0314366106803842,35.146219573217486,4,3.98,0.5816326530612245,0.02353211009174312,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3026,2020-07-16,7.0,114.06,107.06,103.22,96.15,111.7,137.16,115.48,115.48,117.36,137.63,3,53.96152926365264,54.52189715705307,-1.5,4.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.006982156710628438,-0.0007806401249024201,0.016679904686258934,0.031080083238235887,-0.0672132009038836,0.027080199051035734,0.2909560347649005,-0.2549972893093859,12.773286149226015,5,3.78,1.206896551724138,0.0546875,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-1.0,-1.0,-0.3371428571428571,1.0
4506,2020-07-16,2.7,53.64,50.94,52.79,53.17,54.03,56.41,54.79,54.79,55.07,56.98,2,44.97587348495093,49.922526765772155,-1.2000000000000028,0.20000000000000284,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,-0.018302828618968408,-0.011394101876675588,-0.0011850347045877637,0.02026111767587976,1.8438661710037176,1.8651685393258426,3.026315789473684,4.021881838074399,-0.730519480519487,5,3.63,0.7161803713527852,0.04576271186440678,0,0,0,1,-1,-1,0,1,0.0,0.0,0.14444444444444465,1.0,0,0,1,1,-0.3148148148148153,-0.17407407407407363,0.14444444444444465,1.0
3032,2020-07-16,2.04,26.84,24.8,33.59,44.23,40.43,38.86,35.25,45.8,48.39,48.39,3,53.01343343578493,56.67658917063814,-0.5999999999999979,0.40000000000000213,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.009885204081632501,-0.004648180798204793,0.003960876242826003,0.06722424311860914,0.25738396624472576,0.9100115369824381,1.9426286165695663,3.0954693297906455,10.598216853609422,4,4.64,0.631578947368421,0.06570048309178744,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4133,2020-07-16,0.1,109.21,109.11,77.16,72.71,56.09,57.77,113.27,113.27,113.27,113.27,2,48.1679479577474,53.137454476342846,-30.5,5.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.21464108031272203,-0.13469068128425998,0.029918911361729885,0.5094769195742501,-0.2511975660279648,-0.34464541166805945,-0.6936339829899655,-0.7384718283986322,79.9992347866011,5,0.35,0.41666666666666663,0.0009049773755656109,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3454,2020-07-16,2.5,70.22,67.72,71.1,72.37,91.85,78.02,73.54,81.62,95.45,95.45,3,47.798569397138536,50.503934621005506,-2.700000000000003,0.6999999999999886,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.016868740115972603,-0.015051491946131586,-0.0017395958784959906,0.03302637956103296,0.02159468438538201,0.08561341571050311,0.27593360995850613,-0.013698630136986264,5.528724658842021,4,1.25,0.9920634920634921,0.03351206434316354,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4205,2020-07-16,3.0,78.69,75.69,80.58,80.04,88.47,114.85,82.55,82.55,89.73,118.89,2,55.846994501058155,56.784015894260676,0.0,0.7000000000000028,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.0008812513769552577,0.00055157198014344,0.003096660030966629,0.016607199566606296,1.1301775147928996,1.535211267605634,2.2,2.2047477744807122,-8.276836158192092,5,5.17,0.759493670886076,0.0330760749724366,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
